Permission,Original Description,DecribeCtx-Ctx Descritpion,Checked,DecribeCtx Descritpion,Checked,Code2Vec Descritpion,Checked,User Num
STORAGE,Uploading a photo with your report also helps the City staff quickly identify the problem,you can select photo from gallery,0.3333333333333333,you can select photo from gallery,0.3333333333333333,save photo to your gallery,0.3333333333333333,3
STORAGE,The App allows you to Listen; Read and Download MP3 and Book,download free ringtone,0.3333333333333333,you can download free files to your phone,1.0,download free ringtone,0.3333333333333333,3
STORAGE,Save your verses; chapters and podcasts in the bookmarks option,download files to your phone in the app,1.0,download files to your phone in the app,0.75,download files to your phone in the app,0.75,4
STORAGE,Save the image to the phone's gallery using this hair styler app,you can save the image to your phone storage and share with friend,0.0,you can save the image to your phone storage and share with friend,0.3333333333333333,save your photos to the phone or share it with the app,0.6666666666666666,3
STORAGE,Save news to read later in your own personal reading list; you can also select offline reading for your saved news,save the download to your phone,0.25,you can download files in the apps and use for offline,0.5,save the download to your phone,0.25,4
STORAGE,create video clips and save them to the gallery; select video clips from camera roll and add a music.,access your storage,0.3333333333333333,save your photos to your phone and use them,1.0,access your storage,0.3333333333333333,3
STORAGE,create photos and save them to the gallery.,you can save your image to your phone,1.0,save your photos to your phone gallery,0.6666666666666666,save your photos to your phone gallery,0.6666666666666666,3
STORAGE,Save frequently used stop and stations,you can use your device storage to save files,0.6,you can use your device storage to save files,0.6,you can use your device storage to save files,0.4,5
STORAGE,For all tours detailed information is stored Detailed descriptions including images,save image to your phone gallery,1.0,save image to your phone gallery,0.8,save image to your phone gallery,1.0,5
STORAGE,Shoot; save and share short music story,save photos to your phone gallery and share it with your contacts friends,0.4,save photos to your phone gallery and share it with your contacts friends,0.4,save photos to your phone gallery and share it with your contacts friends,0.4,5
STORAGE,Hurry up; download Photo Filters Color Effects and start the best picture editing of your life,save image to your phone gallery,0.5,save image to your phone gallery,0.5,save image to your phone gallery,0.75,4
STORAGE,stores pictures in your device's gallery,save your favorite image to your phone gallery,0.8,save your favorite image to your phone gallery,0.8,save your favorite image to your phone gallery,0.8,5
STORAGE,Save image in your phone gallery,this app save photos to your phone gallery,0.5,this app save photos to your phone gallery,0.5,this app save photos to your phone gallery,0.5,2
STORAGE,upload profile photo to let other people see you,save images to the sd card,0.25,save photo to your gallery,0.0,save photo to your gallery,0.0,4
STORAGE,Backup and restore contacts; photos; videos; calendars; texts and documents (including .doc; .pdf; .zip and more) with a single tap.,download your contacts,0.6666666666666666,save to the external storage,0.6666666666666666,save to the external storage,0.6666666666666666,3
STORAGE,Watch stream online or download classes.,download free files in the app and use your phone storage,0.6,download free files in the app and use your phone storage,0.6,download free ringtone,0.0,5
STORAGE,you can download free bible quotes wall papers using our app,storage access,0.5,save your photos and pictures to your phone,0.5,storage access,0.5,2
STORAGE,store and access your pictures; videos,save your pictures to your phone gallery,0.6666666666666666,save your pictures to your phone gallery,0.6666666666666666,save photo to your gallery,0.8333333333333334,6
STORAGE,Access your account; place holds; renew items; and select eBooks and audiobooks for download.,you can download free files to your phone,0.6,you can download free files to your phone,0.8,you can download free files to your phone,0.8,5
STORAGE,photos are saved in device storage.,you can save photo save pictures or share with friend,0.0,you can save photo save pictures or share with friend,0.0,you can save photo save pictures or share with friend,0.0,2
STORAGE,The app automatically backup contacts to device storage.,the app can download your contacts,0.75,the app can download your contacts,0.25,the app can download your contacts,0.25,4
STORAGE,Download love calculator; put your love to a test and see if he is elected and save the result as image to the gallery.,save photos to your phone gallery and use them,0,save photos to your phone gallery and use them,0,save photos to your phone gallery and use them,0,0
